player_id,display_name,PC1,PC2,PC3,PC4,PC5,PC6
gasolpa01,Pau Gasol,3.811480806689493,-0.1445597393808069,-0.43622083960304553,0.2553757799948144,-0.2174258079437331,1.1549921514620487
georgpa01,Paul George,3.998358234594919,-0.14063378051874334,-0.973919429113429,-0.5754042303007018,-0.6379911691911886,-0.28605978112791924
gervige01,George Gervin,4.135132919284105,-0.6309105577768053,1.1921365137887865,1.354088039448528,-0.7441934556927365,0.4065611775805522
gilgesh01,Shai Gilgeous-Alexander,5.380108480524269,-1.4393828840676484,0.6168902502376926,0.9851085556369863,-0.2470695260287046,0.24730232336339888
gilmoar01,Artis Gilmore,3.3504579094320266,-0.292138202978494,0.6779866350383977,0.6611853081975547,0.8472685125635251,0.9268638638830156
ginobma01,Manu Ginóbili,4.114908182561939,-0.3485871889826919,-0.4604668620040357,-1.2784783945537397,-0.16426676859948772,-0.08172062621431787
hardeja01,James Harden,6.069452801052077,-0.19510632918988904,-0.2032188248099724,-0.7013248777530507,-0.22226891104588722,0.9681678689444411
havlijo01,John Havlicek,2.8356288392278755,0.3189155733346806,-1.0866892645355424,-0.32113008126086534,0.2458911851555272,0.4971931512574789
hayesel01,Elvin Hayes,2.43046775816554,-0.3854554407880503,1.2815761774795997,1.0103471564609627,-0.7521652057866398,0.257426751683751
hillgr01,Grant Hill,2.967710116485137,-0.9131538031872748,-1.1332371331584155,0.19097861251716092,0.10061887907535198,0.36959189514999957
howardw01,Dwight Howard,2.6852191501494187,-0.6045345427448986,0.3063887892645693,0.33142642616131585,0.2650565639608501,0.18815545636863665
irvinky01,Kyrie Irving,4.000026611653665,-0.1084519482080461,-0.0027797616561397007,0.8064503537408548,-0.4984644043515192,0.14031147345769354
iversal01,Allen Iverson,4.075360577622195,-0.21113146048730777,-1.4847103560992314,0.5717992973983798,-0.9330024212092083,-0.7307028203048577
jamesle01,LeBron James,7.922180971463711,-0.6987999749189444,-2.005713759790727,-0.8065455723145465,-0.6438649974085805,0.9721254556446096
jamisan01,Antawn Jamison,1.907859241166517,0.9988718596524243,-0.03149860539054201,0.8978662816161768,-0.2246737189687053,-0.4694134024083071
johnsjo02,Joe Johnson,1.8446478381742935,0.44152801224896987,-0.7042587020867549,0.4467499805213089,0.20068237921973556,0.4459399644144616
johnsma02,Magic Johnson,6.344040542745284,-0.6208001256869036,-0.3170518899606062,-0.9145798124873885,0.5960658758776859,0.8660617888360987
jokicni01,Nikola Jokić,8.103532185715174,0.259778259170484,-2.4045363602320315,-1.7735985552491265,-0.07956407234019286,0.624269610866868
jordami01,Michael Jordan,7.705572472542173,-1.1195979424812181,0.46928645297754695,0.44526084025253676,-1.1753747813117144,-0.3790739575636136
kiddja01,Jason Kidd,3.532351313947782,-0.26868476211807146,0.2604276194339244,-1.7196838310226223,-0.040849616249741406,0.2499370524874468
kingbe01,Bernard King,2.488182181036069,0.1640997935473766,-1.1649129575146646,1.003002288474387,0.04557034591406743,0.3596448967226169
laniebo01,Bob Lanier,3.8213429619250987,0.10201413611256092,-0.23690053577285045,-0.16844719251090995,-0.12800664032070339,-0.4263437591432284
leonaka01,Kawhi Leonard,5.783883820489675,-0.8592196371006133,-0.06164089864972929,0.05775472742942708,-0.25304668272216796,-0.9710899222724088
lillada01,Damian Lillard,4.395771585358272,0.9047585888131804,0.04148859624397049,0.6207379064083807,-0.030885567493803643,0.694614294439602
lucasje01,Jerry Lucas,0.9031641002009833,0.523520260982296,-1.6803708132889135,-0.48892130270341655,0.23104540629059878,0.712473847897955
malonka01,Karl Malone,6.180443662412162,-0.13163683249523367,-0.9844812542112289,0.08969645461589584,-0.14514583546682472,-0.11015674171588069
malonmo01,Moses Malone,3.220018200717153,0.3050440861012768,0.10827380725348991,1.0791783454170383,-0.02596354841549122,-0.22226683923100732
maravpe01,Pete Maravich,2.5004623080357,0.10061443978063218,-1.2806898394430901,0.6347244565736541,-0.6668395063191375,0.4555112631621173
mariosh01,Shawn Marion,2.9221527210534877,-0.6649238627293819,0.8921013826545947,0.1879529561290216,0.14895848194420083,-0.6263637637949738
mcadobo01,Bob McAdoo,2.385376843104051,0.5368370439110632,-0.19354155737175135,0.6120393761493611,-0.8793938172829239,-0.3924590801235312
mcgratr01,Tracy McGrady,3.9927571190846005,-0.9493408790055596,-0.12418859610890041,-0.006758666277856006,-1.2907987546683763,0.7145173288783131
mchalke01,Kevin McHale,3.4519029347309313,-0.22672870677613777,1.3120444576365782,1.3107313243469227,0.1490794106083276,1.173571381109174
