player_id,abdulka01,aldrila01,allenra02,antetgi01,anthoca01,architi01,barklch01,barryri01,billuch01,birdla01,bookede01,boshch01,bryanko01,butleji01,cartevi01,cowenda01,curryst01,dantlad01,daughbr01,davisan02,doncilu01,drexlcl01,duncati01,duranke01,embiijo01,englial01,ervinju01,ewingpa01,fraziwa01,garneke01,gasolpa01,georgpa01,gervige01,gilgesh01,gilmoar01,ginobma01,hardeja01,havlijo01,hayesel01,hillgr01,howardw01,irvinky01,iversal01,jamesle01,jamisan01,johnsjo02,johnsma02,jokicni01,jordami01,kiddja01,kingbe01,laniebo01,leonaka01,lillada01,lucasje01,malonka01,malonmo01,maravpe01,mariosh01,mcadobo01,mcgratr01,mchalke01,millere01,mingya01,moncrsi01,mournal01,mutomdi01,nashst01,nowitdi01,olajuha01,onealsh01,parisro01,parketo01,paulch01,paytoga01,piercpa01,pippesc01,pricema01,randoza01,reedwi01,richmmi01,roberos01,robinda01,rodmade01,rondora01,stockjo01,stoudam01,tatumja01,thomais01,thurmna01,unselwe01,wadedw01,walkeke02,wallabe01,waltobi01,webbech01,westbru01,westje01,wilkido01,worthja01
abdulka01,0.9999999999999997,0.8938394286758213,0.8927401100625475,0.956698136787599,0.8055446050514208,0.6669729015977617,0.9283172399435107,0.45353159389940734,0.8534293956955593,0.8903666684957973,0.8446690919479416,0.9310088451064702,0.9555867231626791,0.9424302790574276,0.9521934064751095,0.6554356288495421,0.9374880305947182,0.8742188822011909,0.8494989894781012,0.9467991822848009,0.9556569545601198,0.9623628807884789,0.9730600982997151,0.9715769176578752,0.852555214854148,0.9283801690897884,0.9411932844437898,0.9641409979086573,0.9097926805995602,0.9546790332441358,0.9277084359445518,0.892215669005081,0.9039047341467722,0.9667487070499126,0.892850801766578,0.8813624086354579,0.9459181582109923,0.8095873210133532,0.7985283014060875,0.8571213847087408,0.8889587080971606,0.9766422039528784,0.8580068669418927,0.9251023686959629,0.7135842327617505,0.7786060610217508,0.9547986260987814,0.8814726607347945,0.9797043917374442,0.8375393046565668,0.7781997126390692,0.9472867439992108,0.9624651036561407,0.935570201764967,0.15788889065533418,0.9604185495162495,0.8514889691375271,0.7651944465111805,0.898352895503796,0.7846405377435731,0.9048367064556907,0.8722663757350608,0.7978900276636265,0.9568559532316236,0.8732504416022319,0.8318636089136612,0.6820234092858501,0.7789888756925287,0.9237444089659776,0.9318052184463405,0.9716034319265706,0.9233097908706464,0.7353547258315669,0.9150670780769334,0.9586518572924978,0.9520824607801358,0.8267467796515912,0.8620061762351827,0.6338685933969489,-0.1287290492127924,0.8839942677419507,0.35884227173640426,0.9719418429494256,0.1765003767865374,0.4073560297104602,0.8901994623625065,0.8723815500839242,0.9472803585925031,0.9092609974854444,0.13915838604897515,0.4779160071203216,0.8888004156630556,0.930474682929124,0.6191141147524274,0.7909350757187388,0.8608975089510861,0.8700245663780051,0.5649456829213922,0.9083475211269868,0.9803920310921326
aldrila01,0.8938394286758213,0.9999999999999999,0.8168039588557727,0.8527012603891478,0.9175689154000879,0.5846789062160634,0.7576843440300762,0.27283568030960237,0.7411605849924758,0.7174123582125529,0.8681623941583115,0.9296914171672828,0.9112627461389216,0.8367450809993471,0.8757031947675081,0.589177867958372,0.8339508701889445,0.8701733100662252,0.7595691328030462,0.8869201301197351,0.8734413580883057,0.7869257344003898,0.8871347764243722,0.8815484818012856,0.8412163566640043,0.9331032060388703,0.7664367666576868,0.9099021763463501,0.9116147906908115,0.8131448615664416,0.8450272888750973,0.7723484342641179,0.8920027510303389,0.8959924154765778,0.7888469263382243,0.651535820785765,0.8072432391576603,0.7148920461575614,0.8446124790045523,0.759539744394272,0.8025591062104355,0.9452009937260888,0.8610007790392016,0.797180776255283,0.8738212015767471,0.8162418590236685,0.7614104016248742,0.7282570799055916,0.8920234272714216,0.5671938131813041,0.8327109731203177,0.812190768408522,0.8482751273014134,0.9095544981234934,0.09191968277020851,0.8775978072648976,0.90441142070293,0.8099933666416176,0.7916070662359318,0.8466230045948903,0.7963227279793543,0.8499735402508873,0.7108161493737681,0.9300723433276102,0.7445781906513962,0.7807080588232598,0.5173599142737496,0.6372493761343834,0.8878783956168282,0.7947195694846563,0.9114799830573651,0.9049930415263784,0.8571547823465943,0.7513385302708337,0.8936388630585844,0.840556418161687,0.5734192859622056,0.7596707846780943,0.8098335631795543,-0.21974340782194887,0.9198191868360651,0.46580792824162043,0.8391164496816544,-0.04378298344884642,0.18052404135041805,0.6487745820951835,0.9192391504137153,0.9038258446423276,0.8828582589319454,0.10727351040819413,0.1934696227177195,0.7753390674298307,0.9231407318192224,0.3611628503423835,0.5752419928894441,0.7495370136160311,0.8245113562924619,0.291652196482976,0.9483080114296195,0.9097387621784582
allenra02,0.8927401100625475,0.8168039588557727,0.9999999999999999,0.790237645937426,0.7328640543620139,0.6938486276654012,0.9347629500683592,0.5981831869282412,0.9753774929414202,0.8802595000552906,0.7644531778245961,0.952565959899933,0.8464741812405334,0.8301629810747758,0.8074982042090135,0.7303411600975732,0.9710764564777903,0.912724749071011,0.8248048399642767,0.7592089591535808,0.8725447771065274,0.8115973719270949,0.8391295508443289,0.867578266132472,0.7485360823183106,0.7781017847834734,0.7446671472820993,0.8265219148699158,0.9055293570917555,0.8090818200834786,0.8174289213075633,0.8228546198143737,0.7737578011318781,0.8024525834696224,0.8753073065689142,0.8070371377474549,0.9034429034247425,0.7949881070785731,0.6405517702868927,0.6878957003967139,0.8337217337219996,0.8761519471349213,0.7502495396085517,0.8211156831858767,0.8103980491411531,0.8080023990098847,0.881703243768194,0.8318172308039797,0.8345541708707487,0.7689379035224785,0.7498709715124319,0.8709784138240905,0.839910675210219,0.9681168566633446,0.16189149085728974,0.898104735886899,0.8786460645859856,0.675918753110894,0.771220924406383,0.7582256134150821,0.6711695843271006,0.7866701621625211,0.9636900886118487,0.8945183541028713,0.8849608841812199,0.6682026958286768,0.5899719446842691,0.8392276411093137,0.960303711391334,0.7737355212672459,0.872610862868693,0.8428760575137418,0.6683876304062116,0.8663932361249965,0.8786530632683495,0.9042692224422563,0.7168136520879553,0.9291525030347865,0.6222634062481408,-0.23684940330179036,0.9190131985165461,0.622204945043338,0.8721561123391258,0.2970807574315944,0.26227887094350977,0.8067825763278769,0.8414223874293999,0.8852404208948534,0.771468376638876,-0.12278179335996674,0.5963748083310991,0.6305684012755945,0.8525386061251671,0.4865771536075803,0.5345936174828048,0.7188884305076186,0.701007003033848,0.26266968102286664,0.8871148827905674,0.8725525750964709
antetgi01,0.956698136787599,0.8527012603891478,0.790237645937426,1.0,0.8194033394420398,0.6839605045572492,0.8867586285371819,0.3782560003680238,0.7498738619141497,0.858646469640333,0.9121928888137832,0.8682165912940318,0.9714241349858496,0.9344391235841284,0.922149348871179,0.5491487066057336,0.8567973201231174,0.8076716195299711,0.8614704414166006,0.9311890474193615,0.9649758084045351,0.955597407197248,0.9816214200075385,0.9853012689756738,0.8813991803091688,0.9257839798540046,0.9302542843329792,0.9571680912421379,0.7801680256556646,0.9644580292774636,0.948342371915163,0.9093178702028936,0.8555768743198101,0.956689365816162,0.8315666853599725,0.8780575843144981,0.9465318358250404,0.8300383048062918,0.7447143880542235,0.9380321626389458,0.8701517678169207,0.9432765044144703,0.8805974836336801,0.9642176173666265,0.5775444505491775,0.7731691476631954,0.9464661074086796,0.9010176863866969,0.9593753754196868,0.829892092694286,0.7924486424512753,0.8885524490576523,0.9303322515861493,0.872826610853901,0.2369012674153406,0.9518825588091687,0.7784191001112173,0.8287520677882242,0.8267177787231555,0.7213425046284764,0.9524391740203235,0.8062747283290547,0.6445219204026503,0.947461607940797,0.7545204058118886,0.8195209496151091,0.63798194107366,0.781734034101371,0.8472954424787813,0.9210553846982132,0.9726818898308669,0.8404343642137116,0.7536342456952936,0.886847385210647,0.9102559283128543,0.9502454020658324,0.8666022972708802,0.794394924209486,0.648245162975861,-0.20885948354151096,0.8311767455356647,0.2975748809842432,0.9391676643372543,0.17828972603099782,0.5544146157781625,0.8957398549413991,0.8310446784416844,0.9535048275588894,0.9441660861177826,0.21841853935529254,0.3985631121368839,0.9610780508048204,0.8478813794178099,0.5701314932522089,0.8455316136551034,0.8918731311592881,0.9442705448249019,0.5696877427009784,0.8416747301738456,0.9406337894583137
anthoca01,0.8055446050514208,0.9175689154000879,0.7328640543620139,0.8194033394420398,0.9999999999999998,0.5710609768627007,0.7265420536353306,0.3216579022535168,0.6819244951652892,0.6938342621810674,0.9258590370811081,0.8847912205013189,0.9102417450838809,0.743308321827908,0.809937077525659,0.541922286060367,0.787825323086319,0.8124361740192887,0.7837518118747054,0.8069614920331116,0.8763232383681177,0.7166225259812836,0.8108404542718601,0.8460667660108684,0.9424499571413014,0.8837950688845875,0.6726264726798773,0.8760676221240579,0.7744320230505211,0.7537398592547291,0.7970430094678954,0.8193775587083926,0.7974042329943561,0.7843996653262528,0.6639209644532885,0.6858382126275065,0.754995224852963,0.7174510191344299,0.65491191732168,0.7796388171782803,0.703106581651624,0.9028035295998222,0.9251882973031827,0.8080755529003478,0.8134296315425364,0.8124505721012545,0.7122781019260829,0.7328992287815949,0.82135357213988,0.4933941888158381,0.9223037170063092,0.8076580389044977,0.7931830193553527,0.8399558213197889,0.2311432354620088,0.8434241452139453,0.8525490518942594,0.9443332003785613,0.5972715620207227,0.9187337788818224,0.7878355338527452,0.6753610729862753,0.563890016248965,0.8781133158176672,0.5494667254152722,0.6985167422082952,0.26973012349791375,0.6398618774703149,0.8190666795079655,0.7466678583767402,0.8791366094802641,0.7959272221175407,0.8610855637154063,0.6930848407838665,0.7501709152147964,0.8402767394925112,0.5795132463004126,0.7986651256581985,0.936435951130984,-0.09228288782259547,0.9235439071212124,0.39201052453618773,0.7225594214339807,-0.20140917584364265,0.2845580782558419,0.5944099432278959,0.8774416188523417,0.8744810497230773,0.932231716298461,0.004848960793367033,0.08693303568555297,0.7785121900409185,0.8361886857036978,0.12409584496720392,0.6473183931489602,0.8227035779052699,0.9000369213717894,0.2828958073148376,0.9136159345455503,0.8071210794549079
architi01,0.6669729015977617,0.5846789062160634,0.6938486276654012,0.6839605045572492,0.5710609768627007,1.0,0.6782690348073119,0.2346555364963321,0.7164881263397566,0.611022617211057,0.7513995837342816,0.6524339482876661,0.6427309517617336,0.687827881454823,0.5464718102698964,0.4476799970666116,0.609986402824407,0.8066010521977588,0.8568255883864311,0.4662305776694105,0.6693689193814745,0.5797614834526879,0.6599816104138156,0.7007692375815899,0.5480017321544552,0.7390046081645074,0.48223874647534665,0.5442288026288064,0.5273343733032153,0.6310055643979657,0.7884163406638167,0.5480220933993836,0.48196555356060083,0.6091135238993988,0.737390661879138,0.6003171248818882,0.6601585525327855,0.8120867252049804,0.31590603429119124,0.7929349640617716,0.5843234356379288,0.6283310895710453,0.5381997102760593,0.7215589770327915,0.4009913629063241,0.8668811973715007,0.7573692066030926,0.7052948725835723,0.5507003631746357,0.5246968462921078,0.7811062229054357,0.6291179659871109,0.5582729243689506,0.6883678421906297,0.5357247549331655,0.679816366440368,0.5452943789075448,0.7045295576148736,0.4258619805864804,0.3867856472321531,0.5843019740527942,0.6358913722893019,0.605651521065789,0.7080432220633954,0.6526001400203658,0.4927771612079195,0.5003033527761979,0.9431246220580253,0.6125396189208345,0.4530633453833849,0.7187226811080843,0.5565393755322375,0.7761026947378388,0.6880832135193242,0.581390565623527,0.6730410561585655,0.5550615088718709,0.7389166949503423,0.5369968342145685,-0.1114487677134553,0.6873356900766214,0.7029527351013971,0.5694692519575381,0.4449770487914164,0.5373076460384316,0.7109054228694659,0.5998255724829293,0.6352972069046344,0.5776131074143694,-0.02001266038475582,0.5439291860850669,0.5415926958401307,0.46788120128387395,0.20164161452691187,0.5642865864160399,0.5668570700975051,0.6170720468327575,0.17981016303493505,0.5105450256775482,0.7087149806745559
barklch01,0.9283172399435107,0.7576843440300762,0.9347629500683592,0.8867586285371819,0.7265420536353306,0.6782690348073119,1.0,0.6860027846519368,0.9269551880036117,0.9779808180409102,0.7991049798782875,0.922640585350907,0.9089574551323059,0.8932037877457685,0.8711878127397007,0.772031009955342,0.9611603101256271,0.8222205303522682,0.8851840269900536,0.8196187325932199,0.9395715571372567,0.9304456060699418,0.9069512536926305,0.9197185264483311,0.8259142286768424,0.7913627013161395,0.8539885078663058,0.8793382380350991,0.8317263819052174,0.9276154973490528,0.8791657111654986,0.9345109236943104,0.7424139394481656,0.8347213993047676,0.8080875359869738,0.9472156850362863,0.9660129486055282,0.8691660653934338,0.5945817624991327,0.8066893522708277,0.8167492098970028,0.887704928355747,0.8268238156445495,0.9386425582933192,0.6711540068794868,0.7777392160903898,0.9661435339661668,0.9504291011033187,0.9014302197576617,0.920176477140289,0.7252514245576818,0.9401808008234736,0.9108675071392381,0.9220561058283029,0.2725935846361534,0.9543431018571387,0.7870428991435563,0.7384532346914757,0.791157935656403,0.7456206487926723,0.815122137139472,0.7094710351982546,0.8465364950790194,0.8851630285580094,0.8020341046454091,0.6626158354120628,0.5497277172856467,0.8471640711129316,0.933416520086496,0.8943465902913869,0.9160053715867228,0.7992405888765955,0.6064413770939627,0.9533586041799125,0.8952342290225958,0.9617683611449918,0.9116102937002125,0.9317339020429687,0.5893652365683764,-0.2122489866703009,0.8499362669851716,0.41617820853971327,0.9317099556210292,0.26062213494109954,0.49984563523878706,0.9336129660446401,0.760740335221974,0.9255424629733017,0.8611656136525659,-0.031868026768622014,0.6566618312322875,0.7832923351115292,0.8378120308501034,0.6083794134654411,0.7362513315282592,0.8791891223310445,0.8222787834036832,0.4837154501371186,0.8513230534718538,0.8934374982771918
barryri01,0.45353159389940734,0.27283568030960237,0.5981831869282412,0.3782560003680238,0.3216579022535168,0.2346555364963321,0.6860027846519368,0.9999999999999999,0.7051978686965089,0.7708752798382107,0.2874129416121047,0.5468289169484988,0.44490723513464986,0.331845500174655,0.546130254696629,0.7627103274788165,0.6283755493288493,0.26768411360511823,0.47151866083520205,0.357502793627635,0.525659687658188,0.532832586710206,0.46484292178874387,0.44424313692350836,0.5226549201533499,0.27936777829058695,0.44156110146047745,0.43824356212976173,0.4137189646310438,0.4823663796817096,0.4655342720015026,0.5677392438354841,0.2705967188917735,0.2705503828883122,0.2866043290097193,0.6312862152404994,0.5790533491583851,0.5521131202137297,0.21373914063703142,0.2418481026287132,0.2635024775607255,0.41078064737511566,0.3761861097240266,0.527359763544881,0.41152754007278164,0.4000453751975027,0.5352088384139927,0.6116682444318358,0.43754757003026606,0.6939017454275138,0.22342654492582645,0.5581399195943747,0.41790760689507583,0.551900913655055,0.2905573049839265,0.49307586663008723,0.32876682107551247,0.3609625193564942,0.2925449589971411,0.484444228087118,0.4380146468104537,0.24992236102816062,0.6036073491927078,0.40915933433366003,0.30496463220130887,0.2527691010392327,0.11680172465361198,0.47721007654338043,0.6361258099110298,0.49182348142133286,0.46632979978843947,0.2525310079164118,-0.008996766735142403,0.5332489913437716,0.4014434177289862,0.5831996211721763,0.6359147164674409,0.6883498314663798,0.19084412609657123,-0.11266561718668268,0.4123165074385288,0.1531269263453393,0.48509350084302455,0.0574685083811059,0.15128444725753015,0.5100897297862937,0.22901568120328675,0.4849433910128957,0.46807759016942757,0.020965708228925413,0.5200201987151025,0.30140710243512375,0.5167587854660336,0.31715748669444194,0.41659655480711616,0.5994940323314673,0.3446171359103659,0.3456827849827734,0.47618822631604496,0.37246679884266004
billuch01,0.8534293956955593,0.7411605849924758,0.9753774929414202,0.7498738619141497,0.6819244951652892,0.7164881263397566,0.9269551880036117,0.7051978686965089,1.0,0.8942732978229939,0.711375351207152,0.9078567372298028,0.7951513784611853,0.7519373130108616,0.8018283841411833,0.7474502239106132,0.9473572015627258,0.8497636689003617,0.8114737702563788,0.7023705222690233,0.8438518999563874,0.7876643705427234,0.8085779088994102,0.8348496173090292,0.7406775183392067,0.7448840007483892,0.7166384701161498,0.7789613327535627,0.8367353063525723,0.7650658229792786,0.8186340884640104,0.7772027287075561,0.7224197174754465,0.7347560375662107,0.8447945580399154,0.8045459642691497,0.8775982708694885,0.8017658684325476,0.5895415454096256,0.6422263083307896,0.7564494397622161,0.8253237981765544,0.6718070008566345,0.8004740590958697,0.7418460322792507,0.8003571933469702,0.8712330359321363,0.8184555312848719,0.7783246384861037,0.7820409407680842,0.7053929323539084,0.8461098065252834,0.7696247206812414,0.9421373633938782,0.24010466258723273,0.8419951384852123,0.801813083226726,0.6613980111128122,0.6821258521452234,0.7180695986053922,0.6715657740777395,0.7659793808577329,0.9543614295671051,0.8565711537881062,0.836761263691849,0.6611708462970323,0.5764117361534139,0.8695078639164658,0.9372617524311507,0.7171633635433395,0.8449836051825614,0.757671610779449,0.5854208713770126,0.8240542231342805,0.798003363261843,0.887111102972879,0.716503541984828,0.9553927389116867,0.5470387974348375,-0.15067652109175422,0.8691945926432599,0.6037291310607277,0.8169273383476603,0.32285457236659065,0.244143611459001,0.7853458573360977,0.7643358626942169,0.8304623201183609,0.7365309302460771,-0.037770723174028284,0.6110155496881046,0.5911776218447886,0.8221748318924088,0.430970119209482,0.57352640000791,0.7154812186391588,0.6494559646951545,0.315251735548771,0.8295766386950791,0.8167758097724567
birdla01,0.8903666684957973,0.7174123582125529,0.8802595000552906,0.858646469640333,0.6938342621810674,0.611022617211057,0.9779808180409102,0.7708752798382107,0.8942732978229939,0.9999999999999999,0.7560469485800162,0.8894016348787205,0.8790312573197759,0.8399208496570392,0.8806531354078427,0.8378289897821398,0.9173528502206731,0.7213525052540921,0.8619312967318126,0.7866211838732147,0.9218082103363494,0.9179028588868061,0.8974773730300437,0.882493968532281,0.8287767103616782,0.7583137299391949,0.8352726091718016,0.8483855277973806,0.7843746957155043,0.9210087319324632,0.8804845700791059,0.9166386117194758,0.6763028645474486,0.7762187899445573,0.7090761351882262,0.9229953323555075,0.9405499208231181,0.8853804408521206,0.5702630725576209,0.7688562210260378,0.7138139323136361,0.8423868908760559,0.7988188573828092,0.9332763535901457,0.635480859328718,0.7638827106655792,0.9310007554491985,0.9596315208487921,0.8697097135740756,0.9351112218367514,0.6594143222511198,0.9084683571847598,0.861023000035091,0.8854331104553271,0.362296694013501,0.9211543675573853,0.6919920314556302,0.7244255377789114,0.7297427031855227,0.7099975167843079,0.83221533728294,0.6521957414460945,0.7907514792067356,0.838697483557522,0.7048087194467448,0.6116074203310061,0.47437028248969576,0.7971321336477063,0.921194759032756,0.8746805837444017,0.8907350897482882,0.7068373715120716,0.5243033761893495,0.9224879627150995,0.8544183516362055,0.9335269103294441,0.9248074893210431,0.9013238223496383,0.5439432769977879,-0.239081098026292,0.7807837972690294,0.35842610961458193,0.8984853424330015,0.18785936823634777,0.4863814617297045,0.8998678125131793,0.660157767155067,0.9030636856940014,0.85861660579606,0.07658760560778574,0.6561055557968566,0.7651103638391132,0.8273561514774455,0.6016172966343866,0.7448681009295022,0.9064024525950868,0.8008548832462493,0.5016513439265836,0.8140576185193039,0.8474166969188796
